Cell ID,Spot ID,80K Spots Position X,80K Spots Position Y,80K Spots Position Z
822,600050594,363.329,203.617,5.36312
819,600050595,354.302,204.363,5.36286
832,600050596,312.266,206.633,5.36554
839,600050597,376.738,207.765,5.1979
827,600050598,343.953,208.478,5.34369
834,600050599,322.127,209.808,5.33495
836,600050600,326.623,211.189,5.26653
859,600050601,335.709,215.286,5.28658
858,600050602,376.435,218.807,5.24107
886,600050603,355.075,223.205,5.20341
886,600050604,357.312,224.192,5.3271
891,600050605,316.099,226.458,5.31377
901,600050606,311.075,230.114,5.35707
926,600050607,296.713,239.095,5.35412
930,600050608,345.053,239.242,5.319
931,600050609,384.392,243.086,5.30962
954,600050610,331.791,244.867,5.37164
946,600050611,347.375,246.431,5.29958
950,600050612,379.459,247.123,5.30208
954,600050613,330.957,249.495,5.3855
971,600050614,326.772,250.619,5.32687
508,600050615,292.53,251.23,5.32113
968,600050616,337.079,252.128,5.35375
971,600050617,330.38,252.95,5.32169
982,600050618,295.108,256.3,5.34098
997,600050619,300.977,256.113,5.32712
987,600050620,309.286,256.696,5.30359
985,600050621,330.864,257.081,5.37282
1004,600050622,319.047,262.102,5.34812
1022,600050623,378.225,261.831,5.26851
1022,600050624,379.743,261.865,5.30102
1015,600050625,361.189,265.778,5.37517
1028,600050626,321,268.81,5.30247
1040,600050627,302.846,271.481,5.38304
1041,600050628,307.693,272.234,5.34944
1055,600050629,297.581,273.85,5.21523
1057,600050630,340.447,276.187,5.27569
1063,600050631,374.474,276.609,5.36886
492,600050632,294.082,280.802,5.34311
1094,600050633,385.039,282.957,5.32396
1081,600050634,352.512,283.65,5.34159
1087,600050635,363.811,285.356,5.38649
1088,600050636,368.365,285.881,5.2755
1104,600050637,352.832,288.008,5.34474
1634,600050638,383.24,290.762,5.23901
148,600050639,314.234,194.071,5.57465
97,600050640,383.292,201.028,5.5874
87,600050641,296.799,201.485,5.5749
87,600050642,295.064,202.632,5.57482
826,600050643,330.798,203.96,5.43994
851,600050644,387.019,211.552,5.55644
885,600050645,350.683,224.053,5.53985
484,600050646,292.703,229.761,5.54772
892,600050647,325.541,230.155,5.56078
911,600050648,369.005,234.365,5.44018
912,600050649,298.149,236.994,5.58578
929,600050650,302.841,239.789,5.5927
963,600050651,340.172,245.988,5.45155
962,600050652,377.848,249.181,5.46269
966,600050653,319.359,249.775,5.50622
973,600050654,345.083,251.462,5.5292
968,600050655,333.132,253.716,5.55946
980,600050656,350.547,253.837,5.58873
1001,600050657,314.886,257.355,5.50633
1002,600050658,365.074,258.088,5.50546
986,600050659,377.613,258.494,5.39887
998,600050660,338.349,259.923,5.47246
1008,600050661,382.609,261.386,5.5167
1015,600050662,356.563,262.09,5.4948
1019,600050663,301.478,262.894,5.44476
1032,600050664,369.07,266.579,5.56892
1033,600050665,363.439,268.799,5.5058
1075,600050666,299.309,280.819,5.56469
1074,600050667,372.141,282.168,5.46992
1094,600050668,381.507,283.559,5.5139
1093,600050669,316.548,286.645,5.42173
155,600050670,410.3,195.359,4.90092
1925,600050671,422.858,198.416,4.93075
1119,600050672,407.852,201.292,4.83083
1118,600050673,417.631,201.237,4.94579
1122,600050674,410.323,201.935,4.92132
1120,600050675,393.273,202.477,4.93613
1926,600050676,426.764,202.788,4.87263
1121,600050677,402.055,203.415,4.89253
1926,600050678,427.083,203.447,4.829
1125,600050679,394.903,206.205,4.99255
1124,600050680,434.037,206.671,4.87432
1125,600050681,393.316,206.835,4.87326
1130,600050682,429.431,209.342,4.87149
1127,600050683,418.038,209.686,4.97843
1128,600050684,436.126,209.544,4.89271
1129,600050685,414.253,210.16,4.98427
1126,600050686,404.468,211.287,4.95636
1132,600050687,396.375,212.875,4.88217
1131,600050688,424.863,214.01,4.85017
1135,600050689,433.308,213.663,4.93304
1137,600050690,443.487,214.181,4.85471
1135,600050691,433.196,214.603,4.81233
1134,600050692,419.176,216.557,4.96077
1135,600050693,435.643,216.402,4.89781
1137,600050694,441.035,216.364,4.83202
1141,600050695,423.804,217.289,4.98754
1132,600050696,399.016,217.779,4.86849
1137,600050697,437.903,217.933,4.81898
1138,600050698,409.826,219.095,4.98973
1143,600050699,399.927,219.388,4.88412
1144,600050700,434.193,220.389,4.85305
1139,600050701,398.381,220.644,4.93101
1139,600050702,396.142,221.369,4.94977
1929,600050703,458.798,221.363,4.8329
1143,600050704,400.917,222.305,4.83679
1154,600050705,430.73,223.633,4.88355
1151,600050706,417.807,223.948,4.95776
1149,600050707,391.498,225.578,4.92886
1930,600050708,464.751,225.988,4.89543
1158,600050709,422.874,226.915,4.79729
1153,600050710,448.033,227.264,4.82492
1932,600050711,466.211,227.675,4.84064
1931,600050712,455.826,228.843,4.85484
1162,600050713,413.859,230.819,4.86253
1160,600050714,400.831,231.462,4.99163
1155,600050715,441.514,231.713,4.98219
1932,600050716,468.268,231.504,4.94643
1168,600050717,406.364,232.166,4.97246
1173,600050718,465.063,232.808,4.92861
793,600050719,389.177,233.246,4.97679
1156,600050720,395.404,233.579,4.86285
1162,600050721,416.141,233.668,4.9385
1170,600050722,392.659,234.715,4.99177
1168,600050723,405.219,235.854,4.81084
1181,600050724,440.527,238.813,4.97218
1172,600050725,454.438,238.902,4.90203
1175,600050726,401.254,239.273,4.98025
1177,600050727,421.797,239.058,4.88697
1181,600050728,438.573,239.892,4.94842
1179,600050729,456.455,241.043,4.97259
1180,600050730,397.13,241.814,4.83851
1187,600050731,401.766,241.77,4.89605
1183,600050732,420.798,242.225,4.86995
1183,600050733,419.528,242.627,4.92768
1183,600050734,415.938,243.444,4.9699
1180,600050735,396.402,243.864,4.98865
1183,600050736,423.082,243.672,4.85731
1184,600050737,415.208,243.996,4.82424
1190,600050738,445.268,244.425,4.87669
1195,600050739,421.68,244.788,4.83655
1187,600050740,402.453,246.193,4.85324
1189,600050741,468.322,246.04,4.90384
1184,600050742,411.131,246.374,4.97773
1202,600050743,426.718,248.002,4.89657
967,600050744,388.869,249.117,4.98588
1194,600050745,414.582,249.792,4.91003
1208,600050746,394.819,250.456,4.94347
1201,600050747,403.121,251.051,4.95734
1200,600050748,411.816,251.056,4.9927
1213,600050749,461.585,251.787,4.96049
1210,600050750,416.547,252.058,4.9457
1216,600050751,435.449,252.456,4.95876
1212,600050752,424.785,252.837,4.9066
1205,600050753,405.294,253.613,4.92445
1223,600050754,470.617,254.311,4.90645
991,600050755,390.449,254.694,4.96889
1212,600050756,426.425,254.8,4.86987
1221,600050757,453.888,255.264,4.86415
1938,600050758,482.539,255.234,4.89294
1215,600050759,407.126,256.969,4.96048
1225,600050760,444.353,257.073,4.83017
1221,600050761,454.156,258.951,4.98131
1233,600050762,413.326,259.618,4.89359
1219,600050763,418.992,260.546,4.88032
1230,600050764,450.947,260.465,4.97557
1237,600050765,456.981,261.332,4.8354
1231,600050766,464.128,262.047,4.91042
1941,600050767,476.196,262.675,4.97493
1939,600050768,464.844,263.914,4.98536
1018,600050769,389.054,265.482,4.96087
1242,600050770,402.712,265.379,4.97408
1253,600050771,466.549,265.176,4.95461
1253,600050772,469.915,265.309,4.958
1252,600050773,472.788,266.021,4.8478
1940,600050774,482.68,266.128,4.98759
1242,600050775,402.04,267.042,4.94594
1251,600050776,433.542,267.526,4.85081
1252,600050777,476.553,267.665,4.94032
1945,600050778,461.585,269.505,4.83644
1942,600050779,455.169,269.973,4.83794
1263,600050780,417.329,270.302,4.92403
1259,600050781,402.421,270.917,4.98458
1263,600050782,417.08,271.818,4.86543
1263,600050783,414.069,272.454,4.96007
1266,600050784,442.712,273.293,4.80264
1263,600050785,417.326,273.785,4.83128
1266,600050786,441.872,273.526,4.84306
1257,600050787,404.081,274.096,4.91772
1269,600050788,404.289,276.316,4.94094
1276,600050789,418.33,276.201,4.82647
1272,600050790,432.153,277.183,4.91088
1948,600050791,473.79,277.028,4.9145
798,600050792,389.66,277.44,4.99468
1279,600050793,437.451,277.47,4.97465
1952,600050794,484.742,277.717,4.85007
1950,600050795,474.481,278.857,4.97046
1286,600050796,424.425,281.418,4.83736
1294,600050797,473.041,281.076,4.90337
1294,600050798,470.952,281.903,4.97071
1286,600050799,424.432,282.531,4.87733
1289,600050800,464.437,283.035,4.96459
1294,600050801,472.613,283.155,4.88604
1954,600050802,454.421,283.587,4.87013
1286,600050803,424.111,283.988,4.98171
1954,600050804,457.99,283.882,4.97913
1291,600050805,439.98,284.319,4.98955
1291,600050806,442.69,284.86,4.97577
1303,600050807,452.424,285.009,4.91543
1958,600050808,442.598,286.102,4.97666
1294,600050809,474.443,286.26,4.98288
1304,600050810,399.976,286.938,4.97597
1297,600050811,423.931,286.936,4.96615
1957,600050812,447.572,288.054,4.79535
1299,600050813,433.937,288.62,4.91074
1111,600050814,400.841,289.946,4.98031
150,600050815,399.08,195.368,5.17139
1117,600050816,412.175,196.021,5.1271
151,600050817,408.81,196.447,5.01025
149,600050818,394.133,198.441,5.09488
1124,600050819,435.512,204.333,5.09674
1121,600050820,395.761,204.721,5.17227
1122,600050821,409.28,204.81,5.07166
1128,600050822,442.698,209.716,5.18847
851,600050823,388.056,213.656,5.08672
1137,600050824,442.415,214.583,5.1192
1148,600050825,426.844,220.465,5.11915
1928,600050826,447.842,222.364,5.04017
1929,600050827,460.325,222.818,5.17937
1154,600050828,433.466,226.19,5.03232
1928,600050829,454.083,226.271,5.15832
1148,600050830,427.578,226.888,5.10852
1152,600050831,414.575,227.181,5.12627
1158,600050832,422.276,228.899,5.03333
793,600050833,389.296,229.637,5.1503
1163,600050834,450.588,230.98,5.12213
1930,600050835,461.962,230.855,5.11136
1931,600050836,453.691,233.146,5.19126
1164,600050837,446.464,233.579,5.19096
1931,600050838,456.281,234.785,5.17856
1933,600050839,464.321,239.7,5.16093
1175,600050840,404.736,240.582,5.15407
1179,600050841,461.508,242.711,5.0454
1184,600050842,412.707,242.898,5.18887
1186,600050843,467.518,242.814,5.17498
1187,600050844,398.929,245.377,5.08937
1198,600050845,476.454,247.021,5.09782
1207,600050846,391.316,251.401,5.1048
1205,600050847,407.516,252.02,5.14673
1210,600050848,417.252,251.943,5.06231
1207,600050849,388.318,252.57,5.02638
1203,600050850,455.082,253.728,5.18955
1210,600050851,413.328,253.996,5.06648
1218,600050852,410.437,254.588,5.18483
1211,600050853,450.081,256.587,5.16978
1231,600050854,458.399,258.103,5.08367
1227,600050855,433.986,258.549,4.9959
1231,600050856,460.532,258.5,5.13281
1218,600050857,408.931,259.69,5.03332
1233,600050858,415.197,260.074,5.0961
1018,600050859,390.295,262.314,5.02337
1233,600050860,417.232,262.376,5.01627
1234,600050861,441.242,263.094,5.01847
1246,600050862,413.433,264.186,5.05519
1247,600050863,461.468,264.853,5.00378
1255,600050864,440.591,267.977,5.10585
1249,600050865,410.47,268.557,5.10385
1268,600050866,435.268,270.13,5.07374
1252,600050867,471.677,271.429,5.1704
1263,600050868,416.059,271.755,5.11251
1256,600050869,421.879,272.689,5.17095
1267,600050870,468.809,272.712,5.06999
1268,600050871,434.516,273.238,5.08118
1945,600050872,462.956,274.234,5.1652
1280,600050873,456.843,278.215,5.17754
1280,600050874,461.537,279.528,5.07334
1951,600050875,462.524,279.562,5.09078
1287,600050876,415.293,280.379,5.0542
1952,600050877,483.258,284.004,5.16423
1289,600050878,466.488,284.721,5.17389
1286,600050879,420.539,284.984,5.04172
1956,600050880,465.004,284.872,5.13324
1300,600050881,408.791,285.834,5.07807
1292,600050882,403.075,287.753,5.18444
1958,600050883,439.871,288.5,5.03256
1825,600050884,459.242,289.149,5.18108
149,600050885,391.711,199.827,5.20426
1121,600050886,401.304,205.871,5.32963
1126,600050887,405.022,208.652,5.37973
1131,600050888,424.403,209.508,5.28777
1133,600050889,404.936,211.042,5.31869
1130,600050890,428.91,211.134,5.36482
791,600050891,389.063,214.455,5.3231
1136,600050892,431.804,215.717,5.30994
1143,600050893,400.579,217.85,5.39164
1137,600050894,443.758,218.07,5.24725
1929,600050895,453.927,223.651,5.3447
1154,600050896,434.665,225.216,5.23273
889,600050897,388.004,225.417,5.34198
1156,600050898,397.351,228.632,5.24158
1154,600050899,431.11,228.77,5.28264
1161,600050900,434.345,231.273,5.30051
1168,600050901,405.21,234.361,5.33998
1166,600050902,434.735,235.689,5.25704
1178,600050903,448.243,237.137,5.29126
1170,600050904,397.251,238.253,5.36708
1167,600050905,443.676,238.523,5.35327
1178,600050906,445.933,242.709,5.37981
1934,600050907,457.434,242.485,5.31726
1184,600050908,413.216,244.488,5.24312
1183,600050909,420.906,245.018,5.36717
1194,600050910,416.187,245.281,5.39343
1195,600050911,419.561,246.183,5.29536
1190,600050912,444.92,246.004,5.37287
1196,600050913,399.857,246.24,5.24734
1187,600050914,400.475,246.355,5.25954
1934,600050915,459.38,246.345,5.392
1193,600050916,409.199,249.517,5.25156
1209,600050917,419.885,250.136,5.22874
1197,600050918,451.21,250.271,5.38917
1208,600050919,399.952,251.614,5.34734
1937,600050920,475.947,251.763,5.23987
1937,600050921,475.506,254.692,5.38533
1211,600050922,452.918,257.8,5.21079
1224,600050923,433.004,258.23,5.23244
1241,600050924,433.836,262.13,5.21709
1244,600050925,426.313,264.328,5.37006
1239,600050926,449.068,264.23,5.20784
1249,600050927,405.871,267.28,5.36147
1248,600050928,391.916,267.591,5.26903
1245,600050929,453.09,267.874,5.35383
1248,600050930,394.943,268.431,5.28228
1255,600050931,442.598,269.264,5.37704
1259,600050932,402.044,272.622,5.27405
1262,600050933,396.63,273.268,5.31075
1270,600050934,418.377,273.19,5.23237
1272,600050935,431.116,273.177,5.24528
1273,600050936,412.508,274.805,5.38941
1278,600050937,423.993,275.531,5.33551
1947,600050938,456.961,276.743,5.25069
1281,600050939,446.023,279.182,5.26519
1951,600050940,460.919,281.582,5.38308
1284,600050941,391.017,282.688,5.33846
1296,600050942,414.285,284.198,5.25648
1285,600050943,408.832,284.6,5.2866
1295,600050944,391.961,284.973,5.33674
1299,600050945,429.213,286.062,5.34798
1295,600050946,391.072,286.591,5.35647
1295,600050947,393.255,288.951,5.34615
1105,600050948,389.158,289.654,5.36317
1300,600050949,409.651,290.505,5.30729
151,600050950,410.385,197.975,5.56567
1152,600050951,413.773,225.916,5.43644
1153,600050952,442.447,226.257,5.56399
1932,600050953,469.571,226.741,5.50882
1929,600050954,455.172,226.991,5.5892
1163,600050955,450.419,227.899,5.43713
1160,600050956,398.275,229.527,5.5355
1165,600050957,423.72,232.213,5.5903
1172,600050958,452.807,237.762,5.47166
1181,600050959,438.984,243.038,5.52095
1189,600050960,466.109,248.063,5.49109
1193,600050961,406.17,249.091,5.4519
1203,600050962,458.858,250.024,5.51803
1212,600050963,426.804,252.754,5.49853
1218,600050964,412.227,255.412,5.45866
1225,600050965,442.899,255.845,5.46326
1228,600050966,477.468,256.483,5.48937
991,600050967,388.094,259.165,5.49692
1236,600050968,410.338,259.551,5.40711
1231,600050969,464.741,260.386,5.41089
1942,600050970,460.129,267.72,5.50805
1260,600050971,407.621,272.367,5.39744
1270,600050972,420.432,272.618,5.58783
1274,600050973,448.879,274.012,5.57513
1269,600050974,408.246,279.801,5.43728
1285,600050975,412.705,280.442,5.58688
1952,600050976,483.943,282.76,5.45183
1291,600050977,444.293,284.275,5.40959
1301,600050978,415.942,286.48,5.58507
1959,600050979,472.622,286.46,5.4803
1295,600050980,395.055,287.346,5.58836
1115,600050981,439.746,289.267,5.5775
1305,600050982,426.746,290.03,5.4008
1960,600050983,490.049,270.614,4.97435
1961,600050984,488.865,275.136,5.07804
1961,600050985,485.446,279.073,5.16144
1923,600050986,486.168,288.157,5.17349
166,600050987,93.3691,291.394,4.95766
165,600050988,80.8028,291.978,4.97055
1309,600050989,84.5553,293.48,4.80303
1311,600050990,80.754,294.348,4.91122
166,600050991,90.7241,295.669,4.92505
1312,600050992,91.5659,298.05,4.79989
1313,600050993,96.3646,298.027,4.96814
1312,600050994,88.8346,300.876,4.90415
1315,600050995,76.5276,304.297,4.81405
1317,600050996,85.3209,308.661,4.88818
1318,600050997,96.1802,310.75,4.91854
1311,600050998,79.6865,294.57,5.17071
1310,600050999,73.3467,298.351,5.05676
1311,600051000,81.0368,299.974,5.1239
1316,600051001,94.939,304.781,5.18571
1317,600051002,82.8594,304.973,5.1457
1307,600051003,96.2734,305.416,5.06519
1307,600051004,94.9693,307.391,5.10543
1308,600051005,95.921,312.41,5.12742
1309,600051006,85.8383,292.551,5.39347
166,600051007,91.8164,293.114,5.28123
1311,600051008,83.5718,297.744,5.51058
477,600051009,173.318,291.25,4.9884
241,600051010,113.347,292.194,4.88107
239,600051011,178.547,292.355,4.98575
240,600051012,184.298,295.634,4.88482
238,600051013,176.308,295.949,4.94705
238,600051014,176.788,296.94,4.81521
239,600051015,180.803,296.962,4.87416
1334,600051016,113.401,297.64,4.98306
1335,600051017,126.132,297.621,4.96521
1345,600051018,168.499,299.277,4.81945
1351,600051019,174.158,301.639,4.93644
1349,600051020,118.636,302.138,4.83476
1350,600051021,115.189,302.463,4.83882
1349,600051022,121.515,302.939,4.95418
1320,600051023,193.243,303.014,4.91647
1350,600051024,113.352,303.599,4.85804
1307,600051025,99.1349,304.925,4.9556
1359,600051026,167.832,305.043,4.92286
1347,600051027,102.84,305.529,4.92192
1356,600051028,107.354,305.525,4.942
1350,600051029,112.225,306.405,4.86062
1357,600051030,125.567,306.16,4.82827
1349,600051031,122.928,306.701,4.96981
1353,600051032,159.223,306.613,4.85832
1361,600051033,182.858,307.638,4.96
1361,600051034,184.83,307.746,4.88083
1357,600051035,124.876,308.174,4.94546
1354,600051036,181.472,308.299,4.81407
1356,600051037,109.353,308.585,4.92084
1360,600051038,138.889,309.047,4.90834
1372,600051039,106.363,309.244,4.90007
1370,600051040,155.515,311.54,4.99157
1368,600051041,142.565,313.244,4.90239
1369,600051042,134.486,314.931,4.95366
1371,600051043,181.479,315.054,4.97113
1377,600051044,193.81,314.818,4.88532
1384,600051045,124.799,315.295,4.99051
1377,600051046,189.918,315.892,4.97179
1384,600051047,123.108,316.527,4.96723
1383,600051048,170.179,316.367,4.91289
1380,600051049,105.698,317.608,4.85406
1391,600051050,168.91,318.793,4.98944
1387,600051051,159.972,319.091,4.82045
1388,600051052,135.34,320.054,4.9203
1387,600051053,154.394,320.603,4.85871
1399,600051054,157.905,323.068,4.89575
1396,600051055,119.871,324.04,4.83983
1406,600051056,162.171,327.069,4.8919
1404,600051057,125.863,327.541,4.93658
1399,600051058,153.108,327.442,4.96984
1412,600051059,159.987,327.316,4.98089
1416,600051060,193.03,332.835,4.95018
1414,600051061,137.286,333.469,4.98733
1414,600051062,139.895,334.583,4.97348
1419,600051063,157.026,335.387,4.9194
1426,600051064,138.767,336.811,4.89997
1425,600051065,177.836,336.785,4.85645
1425,600051066,180.526,337.325,4.91243
1424,600051067,175.121,337.787,4.9903
1425,600051068,176.607,337.618,4.83255
1430,600051069,170.241,340.722,4.8932
1430,600051070,167.753,341.93,4.8165
1432,600051071,174.771,342.253,4.82003
1435,600051072,189.776,343.086,4.80767
1437,600051073,184.644,343.216,4.8287
1436,600051074,167.353,345.265,4.83425
1433,600051075,180.849,345.258,4.92249
1436,600051076,171.006,346.912,4.9854
1437,600051077,183.509,347.065,4.94072
1436,600051078,168.887,347.566,4.80059
1439,600051079,190.929,350.189,4.87232
474,600051080,102.813,291.05,5.00021
234,600051081,136.122,291.635,5.1323
229,600051082,193.683,291.581,5.02508
232,600051083,119.47,291.88,5.14521
1328,600051084,137.675,291.719,5.11012
233,600051085,130.779,294.558,5.15977
236,600051086,165.257,294.886,5.15686
1329,600051087,113.458,295.557,5.14847
1327,600051088,100.065,296.658,5.17164
233,600051089,125.123,296.881,5.11022
230,600051090,98.2325,297.23,5.113
1328,600051091,138.666,297.388,5.12726
1338,600051092,174.108,299.054,5.12851
1334,600051093,116.151,299.304,5.18615
1338,600051094,173.537,301.005,5.15083
1336,600051095,144.228,301.864,5.09477
1339,600051096,182.48,302.031,5.1245
1347,600051097,106.294,302.373,5.0369
1351,600051098,178.347,302.32,5.12272
1349,600051099,124.269,302.987,5.10643
1353,600051100,161.232,303.556,5.02727
1320,600051101,193.493,304.838,5.05495
1356,600051102,104.006,305.386,5.12756
1962,600051103,130.746,305.78,5.14538
1352,600051104,152.873,306.963,5.08879
1367,600051105,151.92,307.272,5.04396
1373,600051106,128.209,309.103,5.12186
1373,600051107,123.59,310.738,5.10425
1368,600051108,144.451,311.585,5.06622
1372,600051109,109.705,312.609,5.07117
1365,600051110,163.021,313.858,5.19215
1308,600051111,103.667,315.132,5.17971
1383,600051112,169.032,316.691,5.04069
1389,600051113,180.809,316.829,5.18976
1380,600051114,108.962,317.614,5.13278
1380,600051115,107.123,318.019,5.02192
1378,600051116,139.604,318.326,5.15335
1391,600051117,167.616,320.248,5.04299
1395,600051118,110.821,320.656,5.04632
1388,600051119,131.163,321.207,5.01476
1393,600051120,138.782,321.139,5.09898
1397,600051121,175.632,322.634,5.18858
1322,600051122,191.355,322.442,5.19326
1405,600051123,142.845,327.032,5.03388
1412,600051124,158.586,329.346,5.04599
1413,600051125,182.075,329.333,5.16824
1417,600051126,128.204,330.486,5.05336
1415,600051127,184.635,331.691,5.10855
1419,600051128,153.747,331.991,5.09286
1410,600051129,117.341,332.724,5.122
1416,600051130,191.899,335.483,5.16069
1418,600051131,146.061,336.211,5.1468
1430,600051132,164.431,336.91,5.12704
1433,600051133,183.222,340.87,5.14599
1430,600051134,169.135,342.265,5.10096
1434,600051135,165.291,344.797,5.08245
1436,600051136,170.31,344.992,5.17004
1434,600051137,163,345.673,5.1739
230,600051138,99.7776,291.477,5.32309
237,600051139,166.086,291.527,5.25303
234,600051140,134.943,292.801,5.22103
1326,600051141,148.079,293.278,5.28652
1341,600051142,188.699,296.835,5.38699
1334,600051143,118.551,300.598,5.29223
1352,600051144,150.876,305.865,5.26892
1360,600051145,135.143,307.056,5.22258
1358,600051146,155.124,307.092,5.23961
1355,600051147,143.066,308.118,5.30469
1359,600051148,169.04,308.022,5.36068
1366,600051149,115.422,311.205,5.24157
1360,600051150,137.793,311.84,5.3736
1363,600051151,172.029,312.402,5.21716
1374,600051152,171.919,314.195,5.36751
1379,600051153,149.043,314.778,5.22337
1389,600051154,183.391,317.126,5.38265
1383,600051155,170.598,317.54,5.38232
1388,600051156,133.827,317.905,5.38891
1393,600051157,143.745,318.565,5.28968
1393,600051158,138.844,321.818,5.38555
1405,600051159,146.29,324.448,5.36457
1407,600051160,114.306,328.897,5.28564
1417,600051161,120.498,331.115,5.26647
1417,600051162,124.872,332.128,5.37337
1415,600051163,181.709,333.323,5.34128
1420,600051164,170.43,334.245,5.26904
1429,600051165,187.491,339.205,5.35817
1426,600051166,139.195,340.093,5.38187
1432,600051167,172.869,341.513,5.36855
1438,600051168,178.99,345.925,5.37086
1438,600051169,177.435,348.463,5.25844
1438,600051170,176.977,351.06,5.22117
239,600051171,180.515,293.484,5.59045
1328,600051172,135.88,293.908,5.5494
233,600051173,125.262,294.433,5.53653
239,600051174,178.847,295.606,5.41587
1334,600051175,116.448,296.545,5.5549
1341,600051176,187.364,297.397,5.50902
1343,600051177,109.659,298.938,5.42694
1348,600051178,185.394,301.332,5.42641
1362,600051179,187.902,311.226,5.49184
1361,600051180,186.384,311.561,5.57504
1391,600051181,168.445,316.93,5.47601
1389,600051182,184.611,317.982,5.59202
1391,600051183,166.835,318.289,5.40997
1398,600051184,159.936,321.314,5.57038
1403,600051185,190.911,325.882,5.51994
1403,600051186,192.291,328.481,5.58622
499,600051187,223.137,291.343,4.84986
503,600051188,254.628,291.856,4.95072
788,600051189,197.077,292.767,4.89808
502,600051190,247.955,292.675,4.98113
1450,600051191,248.739,292.475,4.97924
787,600051192,280.94,292.598,4.98648
1457,600051193,255.896,294.766,4.81665
503,600051194,259.653,295.402,4.96411
1459,600051195,285.802,297.912,4.95366
1467,600051196,211.554,299.45,4.8455
1477,600051197,288.012,301,4.91732
1467,600051198,213.933,302.263,4.79652
1465,600051199,202.328,302.565,4.87306
1475,600051200,217.468,302.877,4.91154
1474,600051201,259.511,302.865,4.98201
1477,600051202,284.55,302.963,4.79903
1321,600051203,196.086,307.721,4.80082
1488,600051204,234.814,308.199,4.85131
1493,600051205,279.065,309.296,4.99125
1508,600051206,238.212,310.731,4.79511
1497,600051207,204.523,311.031,4.95926
1512,600051208,274.507,311.506,4.89287
1511,600051209,244.762,313.824,4.88896
1517,600051210,239.553,314.917,4.94933
1505,600051211,256.221,315.427,4.97902
1506,600051212,259.602,315.32,4.99314
1524,600051213,258.769,315.533,4.83384
1523,600051214,250.389,316.064,4.90259
1520,600051215,288.036,317.371,4.9492
1530,600051216,247.23,317.959,4.96371
1519,600051217,222.277,318.286,4.8099
1523,600051218,251.725,318.485,4.80091
1527,600051219,208.663,319.486,4.80189
1525,600051220,262.723,320.272,4.90834
1531,600051221,287.777,320.645,4.99004
1528,600051222,235.314,321.03,4.94707
1543,600051223,248.568,322.068,4.88377
1535,600051224,212.509,323.496,4.85941
1531,600051225,287.914,324.463,4.98531
1323,600051226,198.445,325.321,4.91412
1546,600051227,208.144,325.861,4.89497
1323,600051228,195.362,326.254,4.9899
1323,600051229,198.718,327.569,4.9472
1552,600051230,275.925,328.639,4.9301
1323,600051231,194.926,329.156,4.97283
1546,600051232,209.28,329.089,4.96333
1548,600051233,245.468,329.328,4.94816
1553,600051234,219.51,329.557,4.90799
1556,600051235,229.038,329.768,4.88535
1545,600051236,202.898,330.49,4.94366
1549,600051237,270.226,330.454,4.79902
1565,600051238,200.855,331.887,4.84135
1561,600051239,232.765,332.63,4.98515
1569,600051240,270.213,334.766,4.98749
1565,600051241,204.427,335.317,4.96629
1564,600051242,268.374,335.387,4.92272
1563,600051243,278.186,335.838,4.89074
1574,600051244,236.466,336.661,4.8838
1579,600051245,276.641,336.496,4.96071
1570,600051246,247.812,337.184,4.95252
1582,600051247,268.88,338.691,4.98144
1585,600051248,224.832,339.283,4.79883
1576,600051249,197.856,339.912,4.94575
1584,600051250,256.497,340.022,4.92146
1578,600051251,217.068,340.429,4.99374
1585,600051252,229.911,340.791,4.83598
1579,600051253,275.952,341.132,4.9264
1575,600051254,207.412,342.034,4.98431
1580,600051255,243.652,342.166,4.95852
1586,600051256,210.794,343.039,4.96911
1590,600051257,238.934,343.771,4.97048
1588,600051258,199.444,344.207,4.96872
1588,600051259,206.181,344.172,4.99283
1591,600051260,273.414,344.667,4.95099
1590,600051261,236.764,344.76,4.87603
1596,600051262,261.432,346.563,4.86549
1599,600051263,229.338,346.948,4.91284
1599,600051264,230.843,347.234,4.94197
1592,600051265,290.6,348.605,4.96069
1608,600051266,277.482,350.858,4.93486
1603,600051267,211.642,351.773,4.84323
1612,600051268,199.417,352.084,4.99443
1607,600051269,257.005,352.566,4.96461
1606,600051270,267.981,352.649,4.91439
1612,600051271,197.076,352.815,4.8104
1615,600051272,230.023,353.984,4.86961
1623,600051273,254.573,354.637,4.84922
1620,600051274,268.681,355.106,4.98747
1620,600051275,272.917,355.968,4.87219
1614,600051276,245.027,357.39,4.93014
1624,600051277,266.39,357.484,4.9183
1623,600051278,248.902,357.644,4.87182
1622,600051279,276.432,359.012,4.94014
1621,600051280,239.285,359.832,4.93752
1623,600051281,248.638,359.726,4.83862
1621,600051282,241.51,360.25,4.88259
504,600051283,263.861,294.06,5.1183
1449,600051284,229.521,294.35,5.19094
1452,600051285,242.676,295.635,5.17959
498,600051286,220.347,296.462,5.09413
1460,600051287,220.264,297.751,5.02936
1465,600051288,203.439,298.273,5.12953
1460,600051289,215.582,298.276,5.13688
1470,600051290,283.276,298.652,5.1526
1466,600051291,243.372,299.014,5.0763
1465,600051292,203.993,300.308,5.05763
1463,600051293,266.497,301.065,4.99764
1494,600051294,214.886,306.976,5.10745
1321,600051295,198.335,307.936,5.14961
